order_id,order_date,customer_id,product_id,quantity,unit_price,discount_pct
1725,2024-06-29,297,30,2,97.13,5
943,2025-07-24,245,26,1,141.76,0
1117,2024-06-16,156,22,5,58.86,15
1338,2025-02-12,105,27,3,52.56,0
2414,2024-10-08,90,35,2,11.58,0
910,2025-07-11,258,20,3,60.25,10
3355,2025-02-02,206,25,5,94.83,0
568,2025-09-28,150,5,2,15.92,0
4114,2024-12-19,189,34,3,21.92,15
2409,2025-08-22,49,28,5,93.46,5
2361,2024-09-02,24,22,5,58.86,5
3679,2024-09-10,94,25,5,94.83,10
3244,2025-08-21,69,22,3,58.86,0
350,2025-06-05,190,34,4,21.92,0
1251,2024-12-23,168,24,5,73.36,15
3423,2024-11-14,260,6,4,114.35,0
229,2024-09-09,176,12,5,85.81,0
2306,2024-09-20,108,29,3,98.91,0
3137,2024-10-07,225,17,2,58.44,15
2160,2024-07-22,190,32,3,106.66,10
3274,2024-06-10,176,15,3,43.35,0
3164,2024-04-19,249,7,2,37.71,15
3802,2025-02-07,93,2,1,131.21,0
1002,2024-04-11,124,21,4,97.59,0
3949,2024-12-24,85,4,1,72.91,0
394,2025-03-19,147,31,1,72.32,10
974,2025-07-10,283,23,5,102.85,0
1706,2024-06-28,148,20,3,60.25,5
2266,2024-09-08,142,14,2,62.21,0
2378,2024-12-08,297,12,5,85.81,0
3067,2024-10-22,33,31,3,72.32,0
59,2025-06-11,86,40,5,82.94,15
3320,2025-07-24,172,37,4,149.41,0
1476,2025-01-09,146,40,2,82.94,0
2782,2024-06-29,233,29,5,98.91,5
3139,2025-02-23,288,31,3,72.32,10
4187,2024-05-11,249,13,3,18.09,15
3247,2024-06-22,97,32,5,106.66,0
4231,2024-12-23,107,26,2,141.76,10
2913,2024-10-26,68,5,2,15.92,0
1835,2024-06-07,273,29,1,98.91,0
1121,2025-08-22,145,13,5,18.09,15
1074,2024-06-18,37,14,4,62.21,15
461,2025-02-10,159,19,2,43.01,0
2235,2024-06-02,241,25,1,94.83,0
2354,2025-09-10,238,12,2,85.81,0
632,2025-05-26,164,14,4,62.21,0
2411,2024-05-28,231,7,4,37.71,0
3364,2025-06-01,223,3,1,121.61,10
3409,2025-05-05,144,15,5,43.35,0
371,2025-03-31,80,8,1,103.07,15
2875,2024-05-31,242,1,1,47.8,15
1854,2024-07-31,131,40,3,82.94,10
267,2024-12-23,199,10,5,62.62,5
2544,2024-07-21,150,38,1,21.84,0
1272,2024-07-08,190,9,1,102.79,15
2728,2024-11-19,39,39,2,39.05,0
1612,2024-08-04,129,10,3,62.62,0
879,2024-09-17,232,6,3,114.35,10
1198,2024-06-18,156,3,1,121.61,5
1426,2025-08-05,33,5,4,15.92,0
4315,2024-08-04,205,5,3,15.92,0
2680,2025-01-16,293,31,4,72.32,0
4207,2025-08-29,160,37,2,149.41,0
1448,2024-11-21,267,7,2,37.71,0
1118,2024-06-15,156,28,1,93.46,15
2833,2024-11-21,98,8,3,103.07,0
2287,2024-04-19,282,26,5,141.76,0
2451,2024-12-18,161,33,3,99.14,0
1230,2025-09-19,117,24,4,73.36,15
3813,2024-06-24,295,14,5,62.21,10
3283,2024-09-17,206,21,5,97.59,0
753,2024-11-29,33,40,1,82.94,0
2434,2025-01-10,40,33,5,99.14,0
1712,2024-04-07,134,16,3,22.92,5
2603,2024-11-18,27,11,2,127.63,10
4228,2024-10-19,133,24,4,73.36,5
1298,2025-09-18,20,28,2,93.46,0
1327,2024-09-06,255,36,5,10.4,0
2141,2024-06-17,30,7,1,37.71,10
873,2025-04-22,114,34,5,21.92,0
280,2024-10-22,273,23,5,102.85,5
1317,2024-06-12,33,16,4,22.92,15
2094,2024-11-14,23,13,2,18.09,15
2957,2024-05-30,59,38,2,21.84,5
1824,2025-05-01,273,30,5,97.13,0
1841,2025-08-25,16,11,5,127.63,10
2612,2024-11-19,46,22,4,58.86,15
1593,2024-04-08,64,3,4,121.61,0
2960,2024-10-07,167,14,2,62.21,0
1272,2024-07-08,190,13,2,18.09,0
1581,2025-01-04,103,7,1,37.71,0
963,2024-12-15,95,10,1,62.62,0
2030,2024-08-24,278,2,5,131.21,15
308,2025-01-11,285,38,2,21.84,0
4199,2024-08-05,242,28,4,93.46,15
4073,2024-10-07,153,37,2,149.41,0
4006,2024-11-16,16,4,5,72.91,0
741,2025-04-02,199,1,4,47.8,0
2664,2024-09-18,194,8,4,103.07,15
598,2024-11-19,10,13,1,18.09,5
185,2025-06-07,68,15,3,43.35,0
4084,2024-11-05,94,11,4,127.63,0
2687,2024-10-23,281,6,1,114.35,0
1564,2024-10-10,180,4,2,72.91,10
2842,2025-05-29,70,29,5,98.91,10
1215,2025-07-28,103,5,4,15.92,0
3110,2024-09-22,37,6,4,114.35,5
1972,2025-05-19,237,26,4,141.76,0
4231,2024-12-23,107,37,3,149.41,0
2670,2025-04-22,269,13,3,18.09,0
842,2025-07-23,87,35,1,11.58,0
1324,2024-09-29,195,29,5,98.91,0
3934,2024-12-28,286,25,1,94.83,0
937,2024-07-18,233,31,5,72.32,0
1144,2024-06-19,167,1,5,47.8,15
4272,2024-08-22,281,11,1,127.63,5
3051,2025-02-16,288,27,2,52.56,15
1848,2024-04-04,124,30,4,97.13,0
337,2024-05-11,148,34,3,21.92,15
2130,2024-12-22,221,39,5,39.05,0
4170,2025-02-22,77,9,1,102.79,0
3038,2024-04-20,150,12,5,85.81,15
2605,2025-04-27,108,26,2,141.76,0
3163,2024-04-04,242,19,1,43.01,0
378,2025-05-16,144,15,4,43.35,0
3610,2025-02-04,100,1,4,47.8,0
2849,2024-08-12,219,17,1,58.44,15
1959,2024-12-25,112,11,1,127.63,10
2611,2024-11-19,1,23,2,102.85,0
2985,2025-02-05,225,35,4,11.58,0
3127,2024-10-15,185,40,4,82.94,0
1478,2024-07-03,242,8,2,103.07,0
1617,2024-09-29,210,13,3,18.09,0
100,2024-04-07,134,16,3,22.92,10
147,2025-08-21,101,20,3,60.25,5
70,2024-12-13,106,40,2,82.94,10
1728,2024-06-04,273,29,5,98.91,0
3982,2024-12-12,36,22,4,58.86,0
1211,2025-03-09,238,7,5,37.71,15
2626,2025-08-13,94,21,2,97.59,5
504,2024-11-18,57,32,5,106.66,0
3039,2024-11-14,103,16,1,22.92,5
3521,2024-12-25,167,34,2,21.92,5
2465,2025-04-05,281,11,2,127.63,0
2950,2024-11-20,217,25,4,94.83,0
3924,2025-04-05,258,40,4,82.94,15
4306,2024-06-24,96,29,3,98.91,0
906,2025-07-04,61,27,3,52.56,15
3864,2024-07-20,282,26,5,141.76,0
667,2024-07-06,124,19,1,43.01,5
2027,2025-04-22,260,21,3,97.59,10
2480,2025-08-12,227,7,2,37.71,0
1862,2025-07-05,28,9,3,102.79,0
3249,2025-03-04,263,29,2,98.91,0
2446,2024-08-23,185,25,4,94.83,0
3808,2025-08-29,235,6,1,114.35,15
3723,2025-05-29,234,33,2,99.14,15
3971,2025-05-23,40,34,5,21.92,5
3522,2024-05-03,64,26,4,141.76,0
731,2025-01-01,32,36,1,10.4,5
24,2024-08-01,1,9,5,102.79,15
1588,2024-12-13,4,7,1,37.71,5
1905,2024-12-07,3,1,2,47.8,0
96,2024-05-09,81,32,5,106.66,10
4272,2024-08-22,281,40,5,82.94,0
2588,2025-02-25,177,24,1,73.36,10
2664,2024-09-18,194,33,5,99.14,5
2839,2025-05-02,168,4,3,72.91,15
2039,2025-06-27,269,25,1,94.83,10
3227,2025-06-28,195,27,1,52.56,10
2297,2024-11-24,144,40,4,82.94,0
2979,2025-07-07,30,17,4,58.44,0
3155,2024-12-19,67,12,1,85.81,0
3280,2024-11-16,79,28,1,93.46,0
761,2024-10-23,218,5,2,15.92,15
3392,2025-03-27,290,19,5,43.01,10
81,2024-12-27,261,8,3,103.07,0
2968,2025-07-06,28,36,1,10.4,15
2288,2025-02-21,192,38,4,21.84,0
3921,2024-08-11,78,1,3,47.8,0
1612,2024-08-04,129,15,5,43.35,5
3049,2025-04-09,222,21,1,97.59,0
2546,2024-12-25,214,30,1,97.13,5
219,2024-12-08,163,27,1,52.56,0
540,2024-04-17,232,1,1,47.8,0
2984,2024-11-20,299,8,3,103.07,10
2441,2024-08-23,58,29,5,98.91,15
1748,2024-04-14,282,20,2,60.25,0
1399,2025-01-15,128,20,1,60.25,15
2972,2024-04-26,295,24,2,73.36,10
3567,2024-10-12,242,37,4,149.41,10
2592,2024-08-26,199,27,1,52.56,0
130,2024-09-02,3,30,5,97.13,15
1890,2025-03-29,188,15,1,43.35,0
3684,2025-06-22,273,12,2,85.81,10
3215,2024-12-13,252,17,4,58.44,0
2719,2025-06-14,282,13,2,18.09,15
2243,2025-03-22,14,31,5,72.32,5
1137,2024-12-27,127,26,2,141.76,10
334,2025-01-23,69,24,2,73.36,5
1114,2024-04-07,242,24,2,73.36,0
4080,2024-07-12,156,13,2,18.09,10
24,2024-08-01,1,12,2,85.81,10
24,2024-08-01,1,25,3,94.83,0
351,2025-08-07,196,37,3,149.41,5
2070,2024-05-13,148,20,5,60.25,10
2843,2025-08-21,136,19,5,43.01,0
1139,2024-11-24,98,38,2,21.84,5
2819,2024-09-28,145,36,3,10.4,0
3821,2025-04-05,154,11,5,127.63,0
2660,2024-10-25,2,22,4,58.86,0
3021,2024-06-11,81,37,2,149.41,15
4166,2024-05-06,232,22,1,58.86,0
2853,2024-04-01,242,25,2,94.83,0
616,2024-07-31,102,21,1,97.59,0
1829,2024-10-14,295,31,1,72.32,10
3582,2024-08-13,205,17,2,58.44,5
4264,2024-04-30,22,21,2,97.59,5
2979,2025-07-07,30,5,4,15.92,0
173,2025-03-26,273,39,3,39.05,15
841,2025-08-01,52,39,5,39.05,0
799,2024-07-12,63,35,1,11.58,15
2103,2025-09-17,149,19,5,43.01,10
3624,2024-10-19,47,2,4,131.21,0
2405,2025-04-15,77,32,5,106.66,5
1633,2025-07-28,255,19,4,43.01,0
3243,2024-10-21,223,1,4,47.8,0
3886,2024-11-27,108,27,2,52.56,5
165,2025-04-28,217,32,2,106.66,10
3951,2024-12-09,290,23,3,102.85,15
3893,2025-03-23,10,30,3,97.13,5
3182,2024-11-29,288,20,3,60.25,0
3676,2024-11-09,30,35,2,11.58,10
1140,2025-07-29,268,32,3,106.66,15
2757,2024-08-14,226,5,3,15.92,0
931,2025-09-29,253,25,5,94.83,15
1527,2025-05-16,215,20,2,60.25,0
3177,2025-09-02,296,1,3,47.8,5
1383,2024-12-14,31,6,5,114.35,0
269,2024-05-30,1,37,4,149.41,5
1469,2025-08-22,192,31,4,72.32,10
3951,2024-12-09,290,5,2,15.92,10
3005,2024-07-25,150,1,1,47.8,5
224,2025-02-20,184,23,5,102.85,10
489,2025-03-05,167,5,2,15.92,0
1573,2025-08-14,141,4,4,72.91,0
2977,2025-04-12,263,37,3,149.41,10
975,2024-12-31,136,27,4,52.56,0
4271,2024-11-11,205,22,3,58.86,15
3782,2024-08-13,116,5,5,15.92,10
3833,2024-12-27,72,8,4,103.07,10
3075,2025-05-02,79,13,5,18.09,5
2447,2024-04-08,33,29,5,98.91,5
1599,2024-06-15,112,22,5,58.86,10
1834,2025-01-11,131,17,2,58.44,10
264,2025-04-03,260,36,4,10.4,0
595,2024-07-29,264,31,3,72.32,0
580,2024-11-12,142,6,5,114.35,15
4294,2025-09-01,21,14,4,62.21,0
1713,2025-03-05,286,21,4,97.59,0
3520,2024-12-25,239,13,1,18.09,0
3805,2025-02-25,223,29,4,98.91,0
1337,2025-05-05,117,26,2,141.76,10
4321,2025-07-02,235,37,2,149.41,0
3911,2025-08-23,84,11,2,127.63,15
829,2025-05-13,158,11,4,127.63,0
4298,2025-06-02,254,7,5,37.71,5
4265,2025-02-24,282,19,5,43.01,0
1928,2024-06-26,253,24,3,73.36,0
3557,2024-11-13,137,40,3,82.94,0
3079,2024-09-17,205,22,1,58.86,5
1606,2024-04-27,92,25,3,94.83,0
461,2025-02-10,159,12,5,85.81,0
762,2025-07-23,170,40,3,82.94,0
3139,2025-02-23,288,21,2,97.59,5
4192,2025-04-17,196,24,2,73.36,5
2800,2025-05-15,267,40,4,82.94,15
42,2025-05-26,187,40,4,82.94,0
1533,2024-08-22,101,18,1,113.61,0
2801,2025-07-20,70,40,4,82.94,15
1317,2024-06-12,33,39,1,39.05,0
3731,2024-11-20,60,39,4,39.05,10
2261,2025-03-06,88,11,2,127.63,10
2920,2025-04-15,204,26,3,141.76,0
644,2025-08-17,242,22,3,58.86,10
2275,2025-04-29,94,6,4,114.35,0
884,2025-06-07,254,8,3,103.07,5
3630,2025-08-22,135,29,3,98.91,15
103,2025-07-10,192,14,5,62.21,15
853,2025-07-29,179,19,1,43.01,0
2502,2024-10-31,241,27,4,52.56,5
3635,2024-06-18,112,36,4,10.4,10
3129,2024-08-06,277,21,5,97.59,10
1652,2024-04-24,296,10,4,62.62,0
2141,2024-06-17,30,10,5,62.62,5
1532,2024-08-15,159,12,4,85.81,0
1639,2024-04-22,232,32,4,106.66,5
3952,2024-12-09,247,14,2,62.21,10
1935,2025-09-24,256,2,4,131.21,15
1721,2025-01-20,108,34,2,21.92,0
3649,2025-09-20,37,10,5,62.62,0
3071,2024-10-31,188,30,2,97.13,0
2749,2024-06-25,19,15,1,43.35,10
2510,2024-06-07,134,6,5,114.35,0
276,2024-05-20,232,7,1,37.71,0
267,2024-12-23,199,4,3,72.91,5
3361,2024-06-04,240,9,2,102.79,15
4264,2024-04-30,22,1,1,47.8,5
1621,2025-05-05,150,11,1,127.63,0
1724,2025-05-31,135,11,3,127.63,0
3263,2025-09-28,147,22,2,58.86,15
3061,2025-04-16,53,39,1,39.05,0
1266,2024-04-17,150,10,1,62.62,0
1455,2024-12-29,273,20,2,60.25,0
1785,2024-06-12,296,17,2,58.44,0
955,2025-07-29,132,8,3,103.07,5
4172,2025-06-28,38,36,4,10.4,0
353,2025-02-18,210,10,3,62.62,10
3437,2024-05-10,295,18,5,113.61,0
2460,2024-11-15,53,3,5,121.61,0
3290,2025-01-28,152,10,1,62.62,15
2907,2025-05-01,81,40,3,82.94,10
596,2025-06-27,268,2,2,131.21,15
3383,2025-06-25,52,31,4,72.32,10
2022,2025-03-30,92,7,4,37.71,15
3078,2024-07-14,64,6,5,114.35,15
2825,2025-05-17,194,38,1,21.84,5
1158,2025-06-27,251,8,3,103.07,0
2307,2024-09-20,87,22,3,58.86,5
3248,2025-06-08,229,40,5,82.94,10
1562,2025-03-09,87,7,2,37.71,15
2244,2025-07-05,220,1,3,47.8,5
1244,2025-02-10,218,4,2,72.91,0
120,2025-02-02,74,4,2,72.91,5
1088,2024-06-21,112,12,2,85.81,0
2997,2025-05-07,166,39,1,39.05,0
136,2024-11-03,294,35,2,11.58,10
1546,2025-09-06,63,6,2,114.35,10
1574,2025-05-29,57,19,1,43.01,5
1513,2025-04-17,241,22,5,58.86,10
1436,2024-11-19,63,30,2,97.13,15
2876,2025-05-23,185,21,4,97.59,0
3458,2025-03-22,66,14,5,62.21,0
3243,2024-10-21,223,3,2,121.61,0
1930,2025-04-21,86,11,3,127.63,0
3382,2025-04-04,250,18,4,113.61,0
1525,2024-06-06,273,11,4,127.63,10
553,2025-07-21,235,19,2,43.01,0
3165,2024-12-07,90,36,3,10.4,10
3539,2024-04-23,231,13,5,18.09,0
2375,2025-07-07,134,40,2,82.94,10
2924,2025-09-15,126,31,4,72.32,0
1204,2024-09-03,195,35,1,11.58,15
3048,2025-09-10,68,2,1,131.21,15
1773,2025-05-18,213,20,1,60.25,0
1600,2024-07-05,92,22,2,58.86,0
3577,2025-04-20,138,34,2,21.92,10
3631,2024-11-08,169,25,5,94.83,5
2533,2025-01-21,227,26,2,141.76,0
1269,2024-10-26,102,40,4,82.94,0
1030,2025-01-08,159,38,3,21.84,10
2668,2024-07-06,253,38,5,21.84,5
1584,2025-05-26,23,30,5,97.13,15
3641,2025-01-09,225,21,4,97.59,10
191,2024-06-12,291,24,3,73.36,0
204,2025-03-02,45,24,5,73.36,0
299,2024-12-11,152,22,2,58.86,5
1627,2024-07-06,296,34,1,21.92,10
1529,2024-08-30,50,19,4,43.01,5
3666,2024-07-15,242,11,5,127.63,0
1161,2025-01-05,18,31,3,72.32,0
1022,2024-10-07,185,21,1,97.59,15
2710,2025-07-02,288,4,1,72.91,0
3000,2025-09-15,6,24,5,73.36,0
3901,2024-11-06,51,11,4,127.63,5
1558,2024-08-05,90,6,3,114.35,0
437,2024-10-26,183,40,5,82.94,15
121,2025-04-15,48,18,5,113.61,10
3798,2025-05-09,297,38,2,21.84,15
3295,2024-12-13,258,38,1,21.84,0
3107,2024-04-05,124,32,5,106.66,0
232,2025-03-22,164,22,3,58.86,0
1823,2024-05-25,64,31,3,72.32,15
2131,2025-07-10,139,16,4,22.92,0
1503,2024-10-27,156,27,2,52.56,0
1525,2024-06-06,273,7,3,37.71,0
2369,2024-06-28,253,10,5,62.62,10
1724,2025-05-31,135,36,4,10.4,5
3356,2025-07-13,186,32,3,106.66,15
4223,2025-03-09,273,21,1,97.59,0
1719,2024-10-26,211,19,4,43.01,10
2008,2025-03-22,162,4,3,72.91,15
3683,2025-08-18,75,30,3,97.13,0
824,2024-10-16,274,33,4,99.14,5
2413,2025-02-25,254,26,4,141.76,0
1127,2024-11-27,180,26,1,141.76,0
2309,2024-05-13,124,12,3,85.81,0
3557,2024-11-13,137,2,2,131.21,0
3470,2024-10-28,265,19,4,43.01,0
1277,2025-08-06,248,13,4,18.09,0
3013,2024-05-21,33,39,4,39.05,0
996,2024-11-04,169,36,5,10.4,15
2513,2024-12-06,245,28,1,93.46,15
4,2024-04-22,64,9,5,102.79,0
1196,2025-05-11,128,35,2,11.58,15
806,2024-11-05,33,12,3,85.81,0
2020,2024-06-15,232,32,3,106.66,15
626,2024-06-17,273,17,5,58.44,5
1591,2025-07-05,116,3,2,121.61,0
157,2025-02-14,176,14,4,62.21,0
1104,2025-06-03,135,3,2,121.61,10
110,2025-07-28,17,9,4,102.79,5
2645,2024-12-24,26,5,1,15.92,0
513,2024-09-05,207,25,2,94.83,10
1962,2025-03-12,109,25,1,94.83,15
441,2025-07-13,288,3,2,121.61,10
1585,2025-06-26,70,24,3,73.36,0
3900,2024-11-06,56,35,3,11.58,0
2985,2025-02-05,225,8,1,103.07,0
2750,2025-06-28,112,2,1,131.21,5
296,2024-10-13,253,7,5,37.71,0
4230,2025-09-18,115,25,1,94.83,0
897,2025-06-14,102,12,4,85.81,0
1516,2024-07-10,278,26,1,141.76,0
1295,2024-12-29,54,39,4,39.05,0
405,2024-05-14,249,39,2,39.05,0
747,2025-07-09,2,4,3,72.91,0
1635,2025-09-21,295,7,2,37.71,0
3870,2024-10-01,225,2,3,131.21,15
577,2024-12-23,78,29,5,98.91,0
2912,2025-08-05,196,36,3,10.4,5
2510,2024-06-07,134,25,4,94.83,0
1717,2025-02-09,191,15,2,43.35,15
3828,2025-07-13,130,34,4,21.92,10
903,2025-04-06,271,18,1,113.61,0
1209,2024-09-30,62,27,3,52.56,0
596,2025-06-27,268,12,1,85.81,0
1612,2024-08-04,129,33,3,99.14,0
2952,2024-08-08,65,5,2,15.92,0
1686,2024-04-17,124,3,1,121.61,10
328,2024-07-10,74,22,1,58.86,0
1756,2024-06-02,124,28,4,93.46,10
1714,2024-08-20,231,22,3,58.86,15
2989,2024-11-02,97,18,5,113.61,0
3936,2025-06-27,89,29,2,98.91,15
1430,2025-07-12,242,24,5,73.36,0
2697,2025-06-07,120,2,1,131.21,10
4131,2025-05-26,127,8,3,103.07,5
3173,2025-07-23,211,17,1,58.44,0
2365,2024-04-03,134,7,4,37.71,0
838,2024-04-04,134,39,4,39.05,10
791,2024-06-10,200,9,3,102.79,5
520,2024-11-09,300,8,1,103.07,10
4330,2024-12-23,123,4,4,72.91,15
1648,2025-06-05,294,39,5,39.05,0
3419,2025-08-07,99,7,1,37.71,0
956,2025-04-11,263,24,5,73.36,5
1292,2025-04-07,124,27,3,52.56,0
3581,2025-02-28,231,30,1,97.13,0
2155,2025-01-04,157,25,3,94.83,0
2113,2025-02-18,76,28,3,93.46,0
2902,2024-12-08,292,32,1,106.66,10
2101,2024-05-20,218,31,1,72.32,10
1234,2024-12-06,267,35,4,11.58,0
1367,2025-06-02,87,33,3,99.14,0
2710,2025-07-02,288,30,5,97.13,0
3924,2025-04-05,258,12,5,85.81,0
2609,2024-04-23,134,25,3,94.83,15
615,2025-09-15,253,13,3,18.09,10
1193,2024-10-20,176,19,5,43.01,15
532,2024-12-01,22,8,5,103.07,0
826,2024-09-13,4,6,4,114.35,5
2609,2024-04-23,134,28,2,93.46,0
3917,2024-07-01,62,29,3,98.91,10
3531,2025-09-01,126,16,5,22.92,0
1729,2024-04-30,150,10,5,62.62,0
719,2024-11-07,57,1,1,47.8,0
2374,2024-06-15,295,33,3,99.14,10
4372,2024-05-29,221,10,3,62.62,0
2418,2024-10-09,93,29,2,98.91,10
3427,2025-09-17,285,29,4,98.91,0
1566,2024-08-06,231,1,3,47.8,15
2063,2025-07-13,158,23,1,102.85,10
2651,2025-02-22,181,13,1,18.09,10
1484,2025-01-23,119,39,2,39.05,15
1561,2024-04-05,124,3,5,121.61,0
921,2024-06-27,76,37,3,149.41,0
2357,2025-01-30,26,10,2,62.62,0
3212,2024-08-27,27,10,2,62.62,5
3818,2025-05-16,129,3,5,121.61,15
2372,2025-02-24,40,31,1,72.32,15
3305,2025-06-27,78,28,4,93.46,0
4044,2024-05-27,15,21,3,97.59,15
1720,2025-08-16,74,29,3,98.91,10
3318,2024-12-12,99,14,3,62.21,10
1257,2024-09-02,104,21,2,97.59,10
4375,2024-06-15,42,4,3,72.91,10
455,2024-12-08,283,34,3,21.92,5
3128,2024-10-19,233,5,3,15.92,15
1015,2024-04-30,231,17,4,58.44,0
4170,2025-02-22,77,22,3,58.86,5
3102,2024-11-26,139,3,1,121.61,0
1957,2024-07-12,127,12,4,85.81,15
1751,2024-09-01,255,2,4,131.21,0
4286,2025-06-27,247,23,3,102.85,0
530,2025-05-05,55,32,2,106.66,0
3082,2024-11-09,197,38,5,21.84,5
2603,2024-11-18,27,7,2,37.71,0
669,2024-04-06,134,40,4,82.94,0
3566,2024-09-25,18,26,1,141.76,0
1459,2024-12-09,105,29,2,98.91,5
3513,2024-11-08,62,13,2,18.09,5
1786,2025-06-25,260,1,1,47.8,0
2721,2025-04-09,269,19,3,43.01,0
3733,2024-07-17,243,6,3,114.35,0
3698,2025-06-04,250,13,2,18.09,10
2275,2025-04-29,94,14,5,62.21,0
888,2025-07-26,203,24,3,73.36,0
3263,2025-09-28,147,3,1,121.61,15
493,2025-07-19,167,29,2,98.91,0
3769,2024-04-07,124,39,4,39.05,15
702,2025-05-17,85,3,4,121.61,5
554,2025-05-27,268,30,3,97.13,5
282,2024-07-13,88,30,3,97.13,5
352,2025-01-16,279,13,5,18.09,0
582,2025-08-16,163,24,4,73.36,0
47,2025-05-30,28,24,2,73.36,0
1777,2025-01-30,255,34,4,21.92,10
1963,2024-05-27,72,7,5,37.71,0
2719,2025-06-14,282,33,3,99.14,10
1445,2024-04-29,232,30,1,97.13,0
181,2025-01-06,48,24,3,73.36,15
2704,2024-12-04,272,30,5,97.13,5
4081,2025-02-16,198,29,2,98.91,0
2715,2024-10-18,7,12,4,85.81,0
2304,2025-06-05,17,14,2,62.21,10
4115,2024-12-19,200,9,4,102.79,0
3777,2024-05-02,242,4,2,72.91,0
330,2025-02-15,127,28,3,93.46,0
1519,2024-12-06,92,39,1,39.05,0
3274,2024-06-10,176,19,5,43.01,5
430,2025-05-09,76,22,4,58.86,10
305,2024-05-19,150,4,2,72.91,15
1695,2024-09-28,292,24,2,73.36,10
479,2024-05-08,242,34,1,21.92,15
3043,2024-08-07,129,21,1,97.59,5
2059,2025-04-13,205,37,5,149.41,10
1266,2024-04-17,150,16,5,22.92,0
2223,2024-07-28,280,5,1,15.92,15
3880,2024-12-03,142,28,1,93.46,0
3229,2025-04-06,15,24,3,73.36,15
345,2025-01-16,44,39,2,39.05,0
2022,2025-03-30,92,8,2,103.07,0
3562,2024-10-23,23,22,5,58.86,5
3569,2025-07-03,266,36,2,10.4,10
3879,2025-05-28,277,4,2,72.91,0
3546,2025-03-13,22,33,4,99.14,15
3863,2025-05-26,103,21,5,97.59,0
116,2024-11-09,238,9,5,102.79,0
3707,2024-06-05,156,2,2,131.21,15
2756,2025-06-09,278,3,1,121.61,0
4000,2025-09-03,36,23,3,102.85,0
1373,2024-12-24,45,33,2,99.14,0
3144,2025-02-22,177,15,4,43.35,10
882,2025-03-20,126,39,4,39.05,0
3973,2024-10-11,239,33,3,99.14,0
2194,2025-06-27,262,31,1,72.32,15
596,2025-06-27,268,20,2,60.25,15
2471,2024-12-22,37,27,5,52.56,10
3065,2025-06-24,108,3,5,121.61,0
926,2025-04-01,40,8,1,103.07,10
1356,2025-02-09,110,31,5,72.32,5
1572,2025-04-23,266,13,3,18.09,0
2725,2025-08-15,73,18,2,113.61,10
4371,2025-04-02,217,5,2,15.92,5
468,2025-08-22,267,40,1,82.94,5
615,2025-09-15,253,32,5,106.66,0
3369,2025-08-24,245,1,3,47.8,0
2738,2024-11-26,47,40,4,82.94,0
1059,2024-08-22,2,35,5,11.58,5
2470,2025-06-13,162,4,5,72.91,0
2927,2024-12-26,292,1,5,47.8,0
3519,2024-04-22,134,28,1,93.46,15
1444,2024-05-06,176,14,2,62.21,10
3790,2025-02-26,24,10,3,62.62,15
1532,2024-08-15,159,37,4,149.41,0
1236,2025-06-15,58,38,4,21.84,10
4198,2024-11-05,20,14,2,62.21,0
2171,2025-08-05,133,4,2,72.91,0
3563,2024-11-15,122,40,5,82.94,10
4326,2024-04-17,64,26,2,141.76,0
4361,2025-04-12,242,32,3,106.66,0
2803,2024-06-05,37,40,4,82.94,5
2579,2024-12-31,232,15,3,43.35,0
2085,2024-08-09,92,5,4,15.92,0
2462,2025-06-25,236,19,3,43.01,10
555,2024-11-14,278,37,4,149.41,0
4045,2025-08-22,145,26,2,141.76,10
168,2025-08-17,213,32,1,106.66,0
1900,2025-03-23,6,32,2,106.66,5
2182,2024-06-29,62,36,2,10.4,10
4248,2024-12-08,27,35,4,11.58,0
2060,2024-09-14,134,39,1,39.05,5
805,2024-09-19,20,21,4,97.59,5
580,2024-11-12,142,4,5,72.91,0
4288,2025-02-28,271,22,2,58.86,0
2321,2024-04-17,242,22,4,58.86,5
3391,2024-04-01,124,20,2,60.25,0
1447,2024-10-21,168,16,4,22.92,0
3260,2025-02-28,152,34,1,21.92,0
2653,2024-05-09,72,26,2,141.76,5
3377,2024-12-21,246,15,2,43.35,0
1605,2024-06-23,33,7,3,37.71,0
3635,2024-06-18,112,3,4,121.61,0
2447,2024-04-08,33,23,3,102.85,5
684,2024-08-27,296,28,2,93.46,0
435,2025-06-27,75,24,5,73.36,0
2770,2025-04-17,187,7,3,37.71,0
2675,2024-12-06,63,22,1,58.86,15
3298,2024-06-10,88,40,2,82.94,5
2072,2024-11-29,24,26,3,141.76,15
3471,2025-03-31,283,5,4,15.92,10
4329,2024-12-23,46,6,1,114.35,10
1255,2024-10-04,242,28,1,93.46,10
1837,2024-06-02,76,31,4,72.32,0
3535,2025-05-17,196,15,5,43.35,0
1303,2024-04-17,64,38,5,21.84,15
4348,2024-10-10,42,10,3,62.62,10
1728,2024-06-04,273,13,2,18.09,10
2947,2024-05-19,240,32,2,106.66,0
3619,2024-10-02,4,10,1,62.62,0
2630,2025-06-03,168,22,2,58.86,5
2043,2024-07-24,30,29,5,98.91,10
1538,2024-11-23,150,17,1,58.44,0
567,2025-08-11,257,31,5,72.32,15
1168,2025-07-19,46,6,2,114.35,15
4057,2025-06-23,230,5,5,15.92,0
4,2024-04-22,64,37,5,149.41,0
3470,2024-10-28,265,20,5,60.25,15
163,2025-03-23,181,40,1,82.94,15
